,userId,movieId,rating
4977,32,529,4.0
4978,32,538,5.0
4979,32,539,4.0
4980,32,553,3.0
4981,32,592,5.0
4982,32,593,5.0
4983,32,608,5.0
4984,32,627,4.0
4985,32,628,3.0
4986,32,648,3.0
4987,32,653,3.0
4988,32,661,3.0
4989,32,694,3.0
4990,32,708,4.0
4991,32,719,3.0
4992,32,733,4.0
4993,32,736,3.0
4994,32,761,4.0
4995,32,780,3.0
4996,32,784,3.0
4997,32,786,3.0
4998,32,788,1.0
4999,32,799,3.0
5000,32,802,4.0
5001,32,849,2.0
5002,32,852,4.0
5003,32,880,3.0
5004,32,912,5.0
5005,32,996,3.0
5006,32,1036,5.0
5007,32,1061,4.0
5008,32,1073,5.0
5009,32,1079,4.0
5010,32,1080,3.0
5011,32,1084,4.0
5012,32,1086,4.0
5013,32,1103,4.0
5014,32,1104,5.0
5015,32,1183,3.0
5016,32,1196,4.0
5017,32,1197,5.0
5018,32,1198,5.0
5019,32,1224,3.0
5020,32,1356,4.0
5021,32,1367,3.0
5022,32,1391,5.0
5023,32,1393,4.0
5024,32,1407,2.0
5025,32,1409,4.0
5026,32,1425,3.0
5027,32,1429,4.0
5028,32,1438,3.0
5029,32,1458,4.0
5030,32,1459,4.0
5031,33,1,3.0
5032,33,7,1.0
5033,33,11,2.0
5034,33,17,4.0
5035,33,21,4.0
5036,33,25,3.0
5037,33,28,5.0
5038,33,32,3.0
5039,33,34,3.0
5040,33,36,5.0
5041,33,39,5.0
5042,33,43,2.0
5043,33,50,5.0
5044,33,58,4.0
5045,33,94,4.0
5046,33,110,5.0
5047,33,150,3.0
5048,33,151,4.0
5049,33,161,3.0
5050,33,194,3.0
5051,33,223,4.0
5052,33,230,3.0
5053,33,232,4.0
5054,33,249,3.0
5055,33,261,4.0
5056,33,265,5.0
5057,33,272,4.0
5058,33,293,4.0
5059,33,296,5.0
5060,33,300,3.0
5061,33,302,3.0
5062,33,307,5.0
5063,33,308,4.0
5064,33,318,4.0
5065,33,322,2.0
5066,33,337,5.0
5067,33,339,5.0
5068,33,345,4.0
5069,33,356,5.0
5070,33,385,4.0
5071,33,428,5.0
5072,33,446,5.0
5073,33,448,4.0
5074,33,452,4.0
5075,33,457,5.0
5076,33,475,4.0
5077,33,477,3.0
5078,33,490,2.0
5079,33,497,4.0
5080,33,507,4.0
5081,33,508,3.0
5082,33,509,5.0
5083,33,527,5.0
5084,33,529,4.0
5085,33,562,5.0
5086,33,580,1.0
5087,33,588,5.0
5088,33,589,4.0
5089,33,593,5.0
5090,33,608,4.0
5091,33,613,5.0
5092,33,715,4.0
5093,33,778,4.0
5094,33,800,4.0
5095,33,805,1.0
5096,33,838,5.0
5097,33,866,4.0
5098,33,914,5.0
5099,33,919,5.0
5100,33,994,5.0
5101,33,1027,3.0
5102,33,1056,4.0
5103,33,1059,4.0
5104,33,1060,5.0
5105,33,1095,4.0
5106,33,1177,3.0
5107,33,1183,3.0
5108,33,1188,4.0
5109,33,1210,5.0
5110,33,1213,3.0
5111,33,1245,5.0
5112,33,1249,5.0
5113,33,1271,3.0
5114,33,1280,5.0
5115,33,1357,4.0
5116,33,1358,4.0
5117,33,1365,3.0
5118,33,1393,4.0
5119,33,1399,2.0
5120,33,1446,5.0
5121,33,1476,3.0
5122,33,1487,3.0
5123,33,1500,4.0
5124,33,1537,4.0
5125,33,1542,4.0
5126,33,1545,5.0
5127,33,1580,3.0
5128,33,1610,3.0
5129,33,1614,2.0
5130,33,1617,5.0
5131,33,1621,2.0
5132,33,1633,4.0
5133,33,1639,5.0
5134,33,1641,5.0
5135,33,1643,3.0
5136,33,1653,5.0
5137,33,1658,2.0
5138,33,1672,3.0
5139,33,1673,5.0
5140,33,1678,5.0
5141,33,1682,4.0
5142,33,1704,5.0
5143,33,1719,5.0
5144,33,1721,4.0
5145,33,1777,4.0
5146,33,1784,2.0
5147,33,1799,3.0
5148,33,1801,4.0
5149,33,1805,2.0
5150,33,1841,3.0
5151,33,1885,4.0
5152,33,1888,4.0
5153,33,1918,3.0
5154,33,1923,5.0
5155,33,2028,5.0
5156,33,2058,3.0
5157,33,2080,4.0
5158,33,2087,3.0
5159,33,2108,2.0
5160,33,2112,3.0
5161,33,2268,4.0
5162,33,2272,3.0
5163,33,2291,2.0
5164,33,2294,3.0
5165,33,2302,3.0
5166,33,2310,4.0
5167,33,2324,3.0
5168,33,2333,4.0
5169,33,2336,2.0
5170,33,2355,5.0
5171,33,2357,5.0
5172,33,2391,2.0
5173,33,2396,4.0
5174,33,2443,3.0
5175,33,2485,2.0
5176,33,2490,3.0
5177,33,2501,2.0
5178,33,2539,4.0
5179,33,2542,4.0
5180,33,2571,5.0
5181,33,2580,5.0
5182,33,2690,4.0
5183,33,2724,3.0
5184,33,2762,4.0
5185,33,2875,4.0
5186,33,2943,5.0
5187,34,10,5.0
5188,34,70,3.5
5189,34,110,0.5
5190,34,145,1.0
5191,34,163,3.0
5192,34,318,4.0
5193,34,356,4.0
5194,34,357,0.5
5195,34,377,4.5
5196,34,589,3.5
5197,34,780,3.0
5198,34,1036,2.5
5199,34,1391,1.0
5200,34,1527,4.5
5201,34,1580,2.5
5202,34,1682,2.5
5203,34,1717,3.5
5204,34,1721,0.5
5205,34,1831,3.0
5206,34,2006,4.5
5207,34,2273,5.0
5208,34,2324,2.0
5209,34,2424,1.0
5210,34,2443,4.5
5211,34,2571,3.0
5212,34,2617,4.0
5213,34,2628,3.5
5214,34,2671,3.0
5215,34,2762,3.0
5216,34,2953,2.0
5217,34,2959,4.0
5218,34,3000,4.0
5219,34,3052,2.5
5220,34,3489,3.0
5221,34,3617,1.5
5222,34,3624,4.0
5223,34,3717,4.5
5224,34,3793,5.0
5225,34,3948,3.0
5226,34,3977,4.5
5227,34,3996,5.0
5228,34,3997,2.0
5229,34,4226,4.5
5230,34,4246,4.0
5231,34,4306,3.5
5232,34,4310,0.5
5233,34,4367,4.5
5234,34,4369,3.0
5235,34,4446,5.0
5236,34,4447,4.0
5237,34,4643,4.0
5238,34,4720,4.0
5239,34,4874,1.0
5240,34,4973,4.0
5241,34,5146,3.0
5242,34,5349,5.0
5243,34,5378,4.0
5244,34,5449,2.0
5245,34,5459,2.0
5246,34,5952,1.0
5247,34,6242,3.5
5248,34,6333,5.0
5249,34,6378,4.5
5250,34,6387,4.5
5251,34,6539,5.0
5252,34,6567,3.5
5253,34,6618,5.0
5254,34,6711,5.0
5255,34,6721,4.5
5256,34,6857,4.0
5257,34,6874,5.0
5258,34,6934,0.5
5259,34,7090,4.5
5260,34,7438,4.5
5261,34,7451,4.5
5262,34,8622,2.0
5263,34,8636,5.0
5264,34,8957,2.0
5265,34,26606,4.5
5266,34,27193,4.5
5267,34,27728,3.0
5268,34,27801,5.0
5269,34,31184,3.0
5270,34,31685,2.0
5271,34,44974,4.5
5272,34,45499,5.0
5273,35,11,4.0
5274,35,21,5.0
5275,35,39,3.0
5276,35,50,5.0
5277,35,60,5.0
5278,35,62,5.0
5279,35,150,5.0
5280,35,185,5.0
5281,35,222,4.0
5282,35,231,3.0
5283,35,235,4.0
5284,35,236,4.0
5285,35,237,3.0
5286,35,252,4.0
5287,35,261,5.0
5288,35,266,2.0
5289,35,300,4.0
5290,35,316,3.0
5291,35,339,5.0
5292,35,342,4.0
5293,35,590,5.0
5294,35,592,4.0
5295,35,595,3.0
5296,36,25,2.5
5297,36,315,0.5
5298,36,318,4.0
5299,36,544,3.0
5300,36,548,3.0
5301,36,552,2.0
5302,36,904,3.5
5303,36,908,3.5
5304,36,919,1.5
5305,36,996,2.5
5306,36,1015,2.0
5307,36,1086,3.5
5308,36,1090,2.5
5309,36,1094,1.5
5310,36,1222,2.5
5311,36,1234,4.0
5312,36,1252,2.0
5313,36,1262,4.0
5314,36,1278,2.5
5315,36,1358,2.5
5316,36,1372,3.0
5317,36,1376,2.0
5318,36,1396,1.5
5319,36,1485,0.5
5320,36,1500,2.0
5321,36,1597,2.0
5322,36,1617,4.5
5323,36,1704,3.0
5324,36,1892,3.5
5325,36,2012,2.0
5326,36,2082,2.0
5327,36,2194,2.5
5328,36,2269,3.0
5329,36,2302,1.5
5330,36,2359,4.5
5331,36,2376,4.0
5332,36,2406,3.0
5333,36,2581,2.5
5334,36,2735,2.0
5335,36,2794,3.0
5336,36,3066,3.5
5337,36,3270,1.5
5338,36,3308,2.0
5339,36,3347,4.5
5340,36,3362,2.5
5341,36,3363,4.5
5342,36,3766,2.0
5343,36,3798,3.0
5344,36,3861,2.0
5345,36,3897,4.5
5346,36,4025,2.0
5347,36,4085,2.0
5348,36,4220,2.0
5349,36,4995,1.0
5350,36,5093,2.5
5351,36,5171,3.0
5352,36,5312,4.0
5353,36,5464,1.5
5354,36,5956,2.0
5355,36,6662,3.0
5356,37,150,5.0
5357,37,153,3.0
5358,37,165,5.0
5359,37,231,5.0
5360,37,292,4.0
5361,37,296,5.0
5362,37,316,5.0
5363,37,318,4.0
5364,37,329,3.0
5365,37,344,5.0
5366,37,349,4.0
5367,37,356,4.0
5368,37,380,2.0
5369,37,457,4.0
5370,37,590,4.0
5371,37,592,3.0
5372,37,593,5.0
5373,37,661,3.0
5374,37,671,5.0
5375,37,1061,5.0
5376,37,1073,4.0
5377,38,11,5.0
5378,38,17,3.0
5379,38,21,3.0
5380,38,39,3.0
5381,38,48,3.0
5382,38,50,5.0
5383,38,62,3.0
5384,38,105,3.0
5385,38,110,5.0
5386,38,150,4.0
5387,38,151,5.0
5388,38,153,3.0
5389,38,161,4.0
5390,38,163,1.0
5391,38,168,4.0
5392,38,193,1.0
5393,38,203,3.0
5394,38,208,1.0
5395,38,222,3.0
5396,38,223,5.0
5397,38,224,4.0
5398,38,235,4.0
5399,38,237,3.0
5400,38,246,5.0
5401,38,252,2.0
5402,38,253,1.0
5403,38,266,1.0
5404,38,273,2.0
5405,38,282,3.0
5406,38,292,3.0
5407,38,296,3.0
5408,38,300,4.0
5409,38,317,3.0
5410,38,318,5.0
5411,38,329,3.0
5412,38,337,3.0
5413,38,339,3.0
5414,38,342,3.0
5415,38,350,4.0
5416,38,355,3.0
5417,38,356,3.0
5418,38,357,5.0
5419,38,364,2.0
5420,38,367,2.0
5421,38,368,4.0
5422,38,376,4.0
5423,38,377,3.0
5424,38,380,3.0
5425,38,410,3.0
5426,38,432,3.0
5427,38,434,2.0
5428,38,435,2.0
5429,38,440,3.0
5430,38,454,4.0
5431,38,457,5.0
5432,38,466,3.0
5433,38,468,3.0
5434,38,480,3.0
5435,38,485,3.0
5436,38,497,5.0
5437,38,500,3.0
5438,38,508,3.0
5439,38,509,2.0
5440,38,527,5.0
5441,38,539,3.0
5442,38,551,4.0
5443,38,552,3.0
5444,38,555,2.0
5445,38,585,3.0
5446,38,586,3.0
5447,38,588,3.0
5448,38,590,4.0
5449,38,592,4.0
5450,38,593,3.0
5451,38,595,4.0
5452,38,597,2.0
5453,38,648,4.0
5454,38,736,2.0
5455,39,32,3.0
5456,39,47,3.0
5457,39,50,5.0
5458,39,260,5.0
5459,39,296,5.0
5460,39,364,4.0
5461,39,457,4.0
5462,39,588,4.0
5463,39,589,4.0
5464,39,592,4.0
5465,39,593,5.0
5466,39,594,3.0
5467,39,596,3.0
5468,39,608,5.0
5469,39,610,4.0
5470,39,745,4.0
5471,39,858,4.0
5472,39,908,3.0
5473,39,924,2.0
5474,39,1022,3.0
5475,39,1025,4.0
5476,39,1027,4.0
5477,39,1029,3.0
5478,39,1032,3.0
5479,39,1036,4.0
5480,39,1073,3.0
5481,39,1089,5.0
5482,39,1097,4.0
5483,39,1127,4.0
5484,39,1136,4.0
5485,39,1196,5.0
5486,39,1197,5.0
5487,39,1198,4.0
5488,39,1200,5.0
5489,39,1210,5.0
5490,39,1213,4.0
5491,39,1214,5.0
5492,39,1215,5.0
5493,39,1219,5.0
5494,39,1221,5.0
5495,39,1248,5.0
5496,39,1258,5.0
5497,39,1270,4.0
5498,39,1276,4.0
5499,39,1282,1.0
5500,39,1287,4.0
5501,39,1291,5.0
5502,39,1387,5.0
5503,39,1394,4.0
5504,39,1396,3.0
5505,39,1408,4.0
5506,39,1500,4.0
5507,39,1527,2.0
5508,39,1584,5.0
5509,39,1610,4.0
5510,39,1617,2.0
5511,39,1729,5.0
5512,39,1862,2.0
5513,39,1907,2.0
5514,39,1921,5.0
5515,39,1954,2.0
5516,39,1967,4.0
5517,39,1968,5.0
5518,39,1994,4.0
5519,39,2018,3.0
5520,39,2078,3.0
5521,39,2080,3.0
5522,39,2081,2.0
5523,39,2085,3.0
5524,39,2118,5.0
5525,39,2137,1.0
5526,39,2174,3.0
5527,39,2342,5.0
5528,39,2366,5.0
5529,39,2391,5.0
5530,39,2459,3.0
5531,39,2529,4.0
5532,39,2571,5.0
5533,39,2580,5.0
5534,39,2599,5.0
5535,39,2692,5.0
5536,39,2700,5.0
5537,39,2762,5.0
5538,39,2858,5.0
5539,39,2912,4.0
5540,39,2947,3.0
5541,39,2987,4.0
5542,39,2997,5.0
5543,39,3000,5.0
5544,39,3019,5.0
5545,39,3034,3.0
5546,39,3178,3.0
5547,39,3213,5.0
5548,39,3328,5.0
5549,39,3362,5.0
5550,39,3418,2.0
5551,39,3481,5.0
5552,39,3745,4.0
5553,39,3793,4.0
5554,39,3911,5.0
5555,40,1,5.0
5556,40,17,5.0
5557,40,19,2.0
5558,40,21,4.0
5559,40,26,4.0
5560,40,31,4.0
5561,40,34,5.0
5562,40,44,3.0
5563,40,46,4.0
5564,40,48,2.0
5565,40,60,4.0
5566,40,62,5.0
5567,40,82,5.0
5568,40,104,1.0
5569,40,107,4.0
5570,40,110,4.0
5571,40,111,5.0
5572,40,121,4.0
5573,40,126,3.0
5574,40,146,3.0
5575,40,150,5.0
5576,40,151,4.0
5577,40,153,3.0
5578,40,158,4.0
5579,40,159,3.0
5580,40,163,5.0
5581,40,165,4.0
5582,40,168,2.0
5583,40,172,4.0
5584,40,173,4.0
5585,40,186,3.0
5586,40,199,3.0
5587,40,203,5.0
5588,40,205,4.0
5589,40,208,2.0
5590,40,216,1.0
5591,40,218,4.0
5592,40,223,5.0
5593,40,224,4.0
5594,40,228,3.0
5595,40,230,5.0
5596,40,231,1.0
5597,40,235,4.0
5598,40,236,4.0
5599,40,252,4.0
5600,40,256,2.0
5601,40,265,5.0
5602,40,266,4.0
5603,40,267,3.0
5604,40,272,5.0
5605,40,273,1.0
5606,40,281,5.0
5607,40,292,3.0
5608,40,296,5.0
5609,40,300,5.0
5610,40,306,5.0
5611,40,307,5.0
5612,40,308,5.0
5613,40,312,3.0
5614,40,314,5.0
5615,40,316,3.0
5616,40,317,4.0
5617,40,318,5.0
5618,40,327,4.0
5619,40,329,3.0
5620,40,330,3.0
5621,40,337,5.0
5622,40,339,3.0
5623,40,344,4.0
5624,40,350,5.0
5625,40,351,4.0
5626,40,353,3.0
5627,40,362,4.0
5628,40,364,5.0
5629,40,367,4.0
5630,40,371,4.0
5631,40,376,3.0
5632,40,380,3.0
5633,40,383,3.0
5634,40,410,3.0
5635,40,421,3.0
5636,40,431,5.0
5637,40,432,3.0
5638,40,434,3.0
5639,40,435,3.0
5640,40,440,4.0
5641,40,454,4.0
5642,40,457,3.0
5643,40,491,5.0
5644,40,509,3.0
5645,40,514,5.0
5646,40,515,3.0
5647,40,551,3.0
5648,40,553,5.0
5649,40,585,3.0
5650,40,588,4.0
5651,40,590,4.0
5652,40,592,4.0
5653,40,595,3.0
5654,40,609,4.0
5655,40,610,4.0
5656,40,616,3.0
5657,40,685,5.0
5658,41,47,3.5
5659,41,50,3.0
5660,41,111,2.0
5661,41,215,2.0
5662,41,288,3.0
5663,41,293,4.0
5664,41,296,5.0
5665,41,356,2.0
5666,41,357,4.0
5667,41,380,0.5
5668,41,541,2.0
5669,41,593,4.0
5670,41,595,4.0
5671,41,597,3.0
5672,41,608,4.0
5673,41,750,2.0
5674,41,778,4.0
5675,41,920,3.0
5676,41,924,2.0
5677,41,1088,1.5
5678,41,1089,2.0
5679,41,1097,3.0
5680,41,1200,2.0
5681,41,1206,5.0
5682,41,1208,2.0
5683,41,1213,2.0
5684,41,1214,0.5
5685,41,1219,4.0
5686,41,1222,2.0
5687,41,1225,4.5
5688,41,1258,5.0
5689,41,1259,5.0
5690,41,1265,3.0
5691,41,1307,3.5
5692,41,1485,3.0
5693,41,1569,2.0
5694,41,1584,2.0
5695,41,1641,2.0
5696,41,1682,3.0
5697,41,1704,3.0
5698,41,1721,5.0
5699,41,1732,4.0
5700,41,1777,2.5
5701,41,1784,4.0
5702,41,1884,3.0
5703,41,1961,4.0
5704,41,2028,2.0
5705,41,2115,2.0
5706,41,2160,5.0
5707,41,2268,2.5
5708,41,2324,4.0
5709,41,2329,4.0
5710,41,2571,2.0
5711,41,2671,3.0
5712,41,2692,4.0
5713,41,2712,5.0
5714,41,2724,2.0
5715,41,2858,4.0
5716,41,2959,4.0
5717,41,3081,3.0
5718,41,3160,4.0
5719,41,3285,4.0
5720,41,3301,2.5
5721,41,3408,3.0
5722,41,3578,4.0
5723,41,3916,0.5
5724,41,3948,5.0
5725,41,3949,4.0
5726,41,3968,4.0
5727,41,3996,3.5
5728,41,4011,3.0
5729,41,4014,3.5
5730,41,4022,5.0
5731,41,4027,4.0
5732,41,4034,3.5
5733,41,4226,4.0
5734,41,4235,4.0
5735,41,4246,4.0
5736,41,4262,2.0
5737,41,4306,3.0
5738,41,4720,3.5
5739,41,4816,5.0
5740,41,4848,5.0
5741,41,4878,5.0
5742,41,4890,3.0
5743,41,4963,3.0
5744,41,4973,4.0
5745,41,4979,2.5
5746,41,5014,3.0
5747,41,5377,4.0
5748,41,5418,2.0
5749,41,5449,3.0
5750,41,5618,3.5
5751,41,5816,1.0
5752,41,5952,2.0
5753,41,5989,4.0
5754,41,5995,4.0
5755,41,6016,4.0
5756,41,6287,5.0
5757,41,6373,4.0
5758,41,6377,4.0
5759,41,6539,3.0
5760,41,6708,3.0
5761,41,6711,3.5
5762,41,6763,5.0
5763,41,6870,3.0
5764,41,6874,5.0
5765,41,6953,3.5
5766,41,7149,4.5
5767,41,7173,5.0
5768,41,7293,5.0
5769,41,7361,4.0
5770,41,7438,5.0
5771,41,7444,2.5
5772,41,7445,2.0
5773,41,8641,3.5
5774,41,8874,2.0
5775,41,8949,4.0
5776,41,8961,3.0
5777,41,8981,4.0
5778,41,30707,4.0
5779,41,30812,4.0
5780,41,30825,3.0
5781,41,31685,3.0
5782,41,33166,4.0
5783,41,34162,4.0
5784,41,34319,3.0
5785,41,35836,4.0
5786,41,37729,3.5
5787,41,41285,4.0
5788,41,46578,4.0
5789,41,46723,4.0
5790,41,47099,3.5
5791,41,48394,3.0
5792,41,48516,3.5
5793,41,48780,3.0
5794,41,49286,3.0
5795,41,49530,4.0
5796,41,50872,4.0
5797,41,51662,2.0
5798,41,52973,3.5
5799,41,53519,0.5
5800,41,54001,0.5
5801,41,54272,4.0
5802,41,54286,3.5
5803,41,55247,4.0
5804,41,55280,4.0
5805,41,55765,2.0
5806,41,55820,5.0
5807,41,56367,2.5
5808,41,56941,3.5
5809,41,57669,4.5
5810,41,58998,4.0
5811,41,59725,3.0
5812,41,59900,2.5
5813,41,60950,3.0
5814,41,61132,3.0
5815,41,61240,4.0
5816,41,61323,3.0
5817,41,64839,1.0
5818,41,64969,3.0
5819,41,65230,3.5
5820,41,66097,4.0
5821,41,67255,4.0
5822,41,68157,4.0
5823,41,68954,4.0
5824,41,69122,3.0
5825,41,69757,3.5
5826,41,70293,3.0
5827,41,71033,4.0
5828,41,71899,4.0
5829,41,79132,0.5
5830,41,80906,2.0
5831,41,81591,3.5
5832,41,81845,3.0
5833,41,85774,1.0
5834,41,86781,4.0
5835,41,86882,3.5
5836,41,87869,5.0
5837,41,88129,3.5
5838,41,88163,4.0
5839,41,89759,4.0
5840,41,91529,1.0
5841,41,92259,4.0
5842,41,93840,2.0
5843,41,96829,4.0
5844,41,97921,4.0
5845,41,99114,4.0
5846,41,100714,1.5
5847,41,101525,3.0
5848,41,102407,3.0
5849,41,103980,3.0
5850,41,104879,5.0
5851,41,106918,4.0
5852,41,106920,3.0
5853,41,109374,3.5
5854,41,111659,1.0
5855,41,111921,4.0
5856,41,112183,3.0
5857,41,112290,3.5
5858,41,112552,4.0
5859,41,112556,3.0
5860,41,115149,0.5
5861,41,115569,4.0
5862,41,115713,0.5
5863,41,116897,5.0
5864,41,118900,4.0
5865,41,122882,2.5
5866,41,122904,0.5
5867,41,125916,0.5
5868,41,128360,4.0
5869,41,135887,3.0
5870,41,136864,0.5
5871,41,138036,2.0
5872,41,139385,4.0
5873,41,140110,3.5
5874,41,150548,1.0
5875,42,3,4.0
5876,42,7,3.0
5877,42,10,5.0
5878,42,11,5.0
5879,42,16,5.0
5880,42,19,2.0
5881,42,21,4.0
5882,42,22,5.0
5883,42,47,4.0
5884,42,50,5.0
5885,42,86,4.0
5886,42,95,3.0
5887,42,104,4.0
5888,42,110,4.0
5889,42,122,3.0
5890,42,135,3.0
5891,42,141,1.0
5892,42,144,4.0
5893,42,150,5.0
5894,42,153,2.0
5895,42,161,3.0
5896,42,163,3.0
5897,42,165,2.0
5898,42,168,3.0
5899,42,173,2.0
5900,42,185,4.0
5901,42,186,4.0
5902,42,193,3.0
5903,42,195,3.0
5904,42,223,5.0
5905,42,225,4.0
5906,42,227,4.0
5907,42,231,4.0
5908,42,234,4.0
5909,42,236,3.0
5910,42,252,4.0
5911,42,253,5.0
5912,42,257,3.0
5913,42,260,5.0
5914,42,276,4.0
5915,42,288,5.0
5916,42,292,3.0
5917,42,296,5.0
5918,42,303,2.0
5919,42,316,2.0
5920,42,318,4.0
5921,42,333,5.0
5922,42,344,2.0
5923,42,349,4.0
5924,42,350,4.0
5925,42,353,2.0
5926,42,356,5.0
5927,42,360,3.0
5928,42,361,3.0
5929,42,364,4.0
5930,42,368,3.0
5931,42,372,2.0
5932,42,379,2.0
5933,42,380,3.0
5934,42,381,4.0
5935,42,383,4.0
5936,42,408,4.0
5937,42,410,2.0
5938,42,413,2.0
5939,42,414,2.0
5940,42,415,2.0
5941,42,418,3.0
5942,42,420,3.0
5943,42,424,3.0
5944,42,432,3.0
5945,42,433,4.0
5946,42,434,4.0
5947,42,436,4.0
5948,42,442,4.0
5949,42,457,4.0
5950,42,459,3.0
5951,42,466,2.0
5952,42,468,4.0
5953,42,485,3.0
5954,42,486,3.0
5955,42,490,3.0
5956,42,507,4.0
5957,42,509,4.0
5958,42,520,2.0
5959,42,524,3.0
5960,42,527,4.0
5961,42,540,4.0
5962,42,548,4.0
5963,42,550,5.0
5964,42,552,4.0
5965,42,553,5.0
5966,42,555,5.0
5967,42,586,2.0
5968,42,590,4.0
5969,42,592,3.0
5970,42,593,5.0
5971,42,597,5.0
5972,42,612,2.0
5973,42,628,2.0
5974,42,639,3.0
5975,42,647,2.0
5976,42,648,5.0
5977,42,708,4.0
5978,42,733,2.0
5979,42,780,2.0
5980,42,782,3.0
5981,42,784,2.0
5982,42,785,3.0
5983,42,788,4.0
5984,42,805,5.0
5985,42,858,5.0
5986,42,880,2.0
5987,42,912,5.0
5988,42,924,5.0
5989,42,996,2.0
5990,42,1020,2.0
5991,42,1021,2.0
5992,42,1027,4.0
5993,42,1036,4.0
5994,42,1042,2.0
5995,42,1060,5.0
5996,42,1061,4.0
5997,42,1079,3.0
5998,42,1088,3.0
5999,42,1089,5.0
6000,42,1090,5.0
6001,42,1093,5.0
6002,42,1094,1.0
6003,42,1097,4.0
6004,42,1100,4.0
6005,42,1101,5.0
6006,42,1124,5.0
6007,42,1127,4.0
6008,42,1191,4.0
6009,42,1196,3.0
6010,42,1197,5.0
6011,42,1210,5.0
6012,42,1213,5.0
6013,42,1221,5.0
6014,42,1222,5.0
6015,42,1231,5.0
6016,42,1245,5.0
6017,42,1246,5.0
6018,42,1265,5.0
6019,42,1266,3.0
6020,42,1270,4.0
6021,42,1285,4.0
6022,42,1302,4.0
6023,42,1307,4.0
6024,42,1339,3.0
6025,42,1343,3.0
6026,42,1370,2.0
6027,42,1373,4.0
6028,42,1374,4.0
6029,42,1378,5.0
6030,42,1379,5.0
6031,42,1391,2.0
6032,42,1393,4.0
6033,42,1431,2.0
6034,42,1453,2.0
6035,42,1457,4.0
6036,42,1461,3.0
6037,42,1466,4.0
6038,42,1468,2.0
6039,42,1474,2.0
6040,42,1476,4.0
6041,42,1479,4.0
6042,42,1485,4.0
6043,42,1488,4.0
6044,42,1499,2.0
6045,42,1500,5.0
6046,42,1513,3.0
6047,42,1517,5.0
6048,42,1552,3.0
6049,42,1573,4.0
6050,42,1580,4.0
6051,42,1597,4.0
6052,42,1608,4.0
6053,42,1610,4.0
6054,42,1614,4.0
6055,42,1617,2.0
6056,42,1619,3.0
6057,42,1625,4.0
6058,42,1641,3.0
6059,42,1644,2.0
6060,42,1645,4.0
6061,42,1653,5.0
6062,42,1663,4.0
6063,42,1667,2.0
6064,42,1672,4.0
6065,42,1673,5.0
6066,42,1674,3.0
6067,42,1682,3.0
6068,42,1687,3.0
6069,42,1689,1.0
6070,42,1704,5.0
6071,42,1722,5.0
6072,42,1726,2.0
6073,42,1729,4.0
6074,42,1784,5.0
6075,42,1805,4.0
6076,42,1806,2.0
6077,42,1810,3.0
6078,42,1831,2.0
6079,42,1835,4.0
6080,42,1876,4.0
6081,42,1883,2.0
6082,42,1892,3.0
6083,42,1894,4.0
6084,42,1918,2.0
6085,42,1923,4.0
6086,42,1961,4.0
6087,42,1968,4.0
6088,42,1975,2.0
6089,42,1976,2.0
6090,42,2000,5.0
6091,42,2001,4.0
6092,42,2002,3.0
6093,42,2011,4.0
6094,42,2023,5.0
6095,42,2028,5.0
6096,42,2081,5.0
6097,42,2094,3.0
6098,42,2100,4.0
6099,42,2105,2.0
6100,42,2110,4.0
6101,42,2115,4.0
6102,42,2144,3.0
6103,42,2146,4.0
6104,42,2155,3.0
6105,42,2169,2.0
6106,42,2194,4.0
6107,42,2236,3.0
6108,42,2263,4.0
6109,42,2268,4.0
6110,42,2278,5.0
6111,42,2294,3.0
6112,42,2297,4.0
6113,42,2302,4.0
6114,42,2306,3.0
6115,42,2311,4.0
6116,42,2329,5.0
6117,42,2335,4.0
6118,42,2352,4.0
6119,42,2353,2.0
6120,42,2369,2.0
6121,42,2371,5.0
6122,42,2372,5.0
6123,42,2375,3.0
6124,42,2376,5.0
6125,42,2404,2.0
6126,42,2406,3.0
6127,42,2407,4.0
6128,42,2416,3.0
6129,42,2420,3.0
6130,42,2421,2.0
6131,42,2423,5.0
6132,42,2424,4.0
6133,42,2427,4.0
6134,42,2433,3.0
6135,42,2478,5.0
6136,42,2490,4.0
6137,42,2492,1.0
6138,42,2497,4.0
6139,42,2500,2.0
6140,42,2502,5.0
6141,42,2505,4.0
6142,42,2539,4.0
6143,42,2541,5.0
6144,42,2568,4.0
6145,42,2571,5.0
6146,42,2574,3.0
6147,42,2580,4.0
6148,42,2581,3.0
6149,42,2598,4.0
6150,42,2605,4.0
6151,42,2628,3.0
6152,42,2641,2.0
6153,42,2671,4.0
6154,42,2683,4.0
6155,42,2688,3.0
6156,42,2694,4.0
6157,42,2700,4.0
6158,42,2702,4.0
6159,42,2706,5.0
6160,42,2707,4.0
6161,42,2712,5.0
6162,42,2713,3.0
6163,42,2716,3.0
6164,42,2722,3.0
6165,42,2724,3.0
6166,42,2735,4.0
6167,42,2746,3.0
6168,42,2763,5.0
6169,42,2770,2.0
6170,42,2771,4.0
6171,42,2791,5.0
6172,42,2795,4.0
6173,42,2796,4.0
6174,42,2804,4.0
6175,42,2805,4.0
6176,42,2827,3.0
6177,42,2861,4.0
6178,42,2871,5.0
6179,42,2875,3.0
6180,42,2890,4.0
6181,42,2906,4.0
6182,42,2908,3.0
6183,42,2915,4.0
